skld_id;dkzl_id;data_sprzedazy;preparat;preparat_nazwa;preparat_gabaryt;ilosc_zlecona;oddzial;magazyn;magazyn_skrot;magazyn_typ;lokalizacja;numer_serii;data_waznosci;kontrahent;kontrahent_nazwa;odbiorca;odbiorca_nazwa;rodzaj_zlecenia;zdalne;tryb_realizacji;wlasciciel;dysponent;trasa;wyjazd
1237855084;241651973;09.01.2020;153886;Xarelto, 20 mg, tabl.powl., 14 szt,bl (PP/Alu);10;1;101;13;K1;W;K-0-01-1-2;;;75758;APTEKA EWA PAWLAK SPÓŁKA Z O.O.;75758;APTEKA EWA PAWLAK SPÓŁKA Z O.O.;N;N;N;36657;;;
1237855460;241651973;09.01.2020;59344;Zoloft,100 mg, tabl.powl., 28 szt;171;4;101;13;K1;W;E-8-08-D-5;;;75758;APTEKA EWA PAWLAK SPÓŁKA Z O.O.;75758;APTEKA EWA PAWLAK SPÓŁKA Z O.O.;N;N;N;36657;;;
1237855475;241651973;09.01.2020;59344;Zoloft,100 mg, tabl.powl., 28 szt;171;2;101;13;K1;W;E-8-08-D-5;;;75758;APTEKA EWA PAWLAK SPÓŁKA Z O.O.;75758;APTEKA EWA PAWLAK SPÓŁKA Z O.O.;N;N;N;36657;;;
1237855185;241651973;09.01.2020;103267;Euthyrox N 125, 125 mcg, tabl.,100 szt;131;1;101;13;K1;W;L-0-06-3-0;;;75758;APTEKA EWA PAWLAK SPÓŁKA Z O.O.;75758;APTEKA EWA PAWLAK SPÓŁKA Z O.O.;N;N;N;36657;;;
1237912709;241668894;09.01.2020;50090;Kompres żelowy, zimno/ciepło, 12x18cm, 1 szt;285;2;101;13;K1;W;H-6-11-E-2;;;75758;APTEKA EWA PAWLAK SPÓŁKA Z O.O.;75758;APTEKA EWA PAWLAK SPÓŁKA Z O.O.;N;N;N;36657;;;
1237916708;241669878;09.01.2020;50091;Kompres żelowy, zimno/ciepło, 20x18cm, 1 szt;725;2;101;13;K1;W;G-5-03-C-1;;;75758;APTEKA EWA PAWLAK SPÓŁKA Z O.O.;75758;APTEKA EWA PAWLAK SPÓŁKA Z O.O.;N;N;N;36657;;;
1237856234;241652429;09.01.2020;49676;Dexapolcort N, (1,38mg+0,28mg)/g, aer.na skórę,16,25g(30ml);121;1;101;13;K1;W;U-1-08-0-5;;;75758;APTEKA EWA PAWLAK SPÓŁKA Z O.O.;75758;APTEKA EWA PAWLAK SPÓŁKA Z O.O.;N;N;N;36657;;;
1237930702;241673163;09.01.2020;241190;Metmin, 50 mcg/dawkę, aer.do nosa, 60 dawek;136;1;101;13;K1;W;L-0-01-0-2;;;75758;APTEKA EWA PAWLAK SPÓŁKA Z O.O.;75758;APTEKA EWA PAWLAK SPÓŁKA Z O.O.;N;N;N;36657;;;
1237909603;241668237;09.01.2020;13674;Oftensin, 2,5 mg/ml, krople do oczu, 5 ml;119;1;101;13;K1;W;I-0-07-2-1;;;72222;APTEKA ŚW. STANISŁAWA - JEŻÓW;72222;APTEKA ŚW. STANISŁAWA - JEŻÓW;N;N;N;36657;;;
1237909601;241668237;09.01.2020;39122;Haloperidol WZF, 5 mg, tabl., 30 szt,bl(2x15);65;4;101;13;K1;W;T-1-03-1-2;;;72222;APTEKA ŚW. STANISŁAWA - JEŻÓW;72222;APTEKA ŚW. STANISŁAWA - JEŻÓW;N;N;N;36657;;;
1237909619;241668237;09.01.2020;31180;Trusopt, 20 mg/ml,  krople do oczu, 5 ml;141;1;101;13;K1;W;M-0-02-1-6;;;72222;APTEKA ŚW. STANISŁAWA - JEŻÓW;72222;APTEKA ŚW. STANISŁAWA - JEŻÓW;N;N;N;36657;;;
1237909605;241668237;09.01.2020;86136;Prazol, 20 mg, kaps.,28 szt,poj.;200;2;101;13;K1;W;M-0-03-0-8;;;72222;APTEKA ŚW. STANISŁAWA - JEŻÓW;72222;APTEKA ŚW. STANISŁAWA - JEŻÓW;N;N;N;36657;;;
1237909615;241668237;09.01.2020;255737;Tiocolis, 8 mg, tabl., 14 szt;113;3;101;13;K1;W;W-1-05-1-6;;;72222;APTEKA ŚW. STANISŁAWA - JEŻÓW;72222;APTEKA ŚW. STANISŁAWA - JEŻÓW;N;N;N;36657;;;
1237909664;241668258;09.01.2020;85536;Zolafren, 10 mg, tabl.powl., 30 szt;62;2;101;13;K1;W;I-0-01-1-5;;;72222;APTEKA ŚW. STANISŁAWA - JEŻÓW;72222;APTEKA ŚW. STANISŁAWA - JEŻÓW;N;N;N;36657;;;
1237909600;241668237;09.01.2020;145993;Glucophage  850 mg, 850 mg, tabl.powl., 60 szt;323;3;101;13;K1;W;U-1-05-0-1;;;72222;APTEKA ŚW. STANISŁAWA - JEŻÓW;72222;APTEKA ŚW. STANISŁAWA - JEŻÓW;N;N;N;36657;;;
1237909608;241668237;09.01.2020;74354;Radirex, tabl., 10 szt;59;6;101;13;K1;W;K-0-07-0-7;;;72222;APTEKA ŚW. STANISŁAWA - JEŻÓW;72222;APTEKA ŚW. STANISŁAWA - JEŻÓW;N;N;N;36657;;;
1237909597;241668237;09.01.2020;136981;Etopiryna tabletki od bólu głowy, tabl.,50 szt,fiolka;230;10;101;13;K1;W;M-0-05-2-7;;;72222;APTEKA ŚW. STANISŁAWA - JEŻÓW;72222;APTEKA ŚW. STANISŁAWA - JEŻÓW;N;N;N;36657;;;
1237471573;241582114;09.01.2020;146388;Xarelto, 15 mg, tabl.powl., 28 szt,bl (PP/Alu);171;2;101;13;K1;W;M-0-07-2-6;;;72222;APTEKA ŚW. STANISŁAWA - JEŻÓW;72222;APTEKA ŚW. STANISŁAWA - JEŻÓW;N;N;N;36657;;;
1237909595;241668237;09.01.2020;118319;Deprexolet, 30 mg, tabl.powl.,30 szt,blist.;149;2;101;13;K1;W;N-1-01-2-5;;;72222;APTEKA ŚW. STANISŁAWA - JEŻÓW;72222;APTEKA ŚW. STANISŁAWA - JEŻÓW;N;N;N;36657;;;
1237909617;241668237;09.01.2020;86745;Trittico CR, 75 mg, tabl.o przedł.uwaln.,30 szt,bl(2x15);90;2;101;13;K1;W;K-0-03-2-8;;;72222;APTEKA ŚW. STANISŁAWA - JEŻÓW;72222;APTEKA ŚW. STANISŁAWA - JEŻÓW;N;N;N;36657;;;
1237909596;241668237;09.01.2020;71328;Efectin ER 150, 150 mg, kaps.o przedł.uwaln.tw., 28 szt;351;2;101;13;K1;W;I-1-09-2-8;;;72222;APTEKA ŚW. STANISŁAWA - JEŻÓW;72222;APTEKA ŚW. STANISŁAWA - JEŻÓW;N;N;N;36657;;;
1237909594;241668237;09.01.2020;12478;Baclofen Polpharma, 10 mg, tabl., 50 szt;67;1;101;13;K1;W;J-0-06-1-9;;;72222;APTEKA ŚW. STANISŁAWA - JEŻÓW;72222;APTEKA ŚW. STANISŁAWA - JEŻÓW;N;N;N;36657;;;
1237909593;241668237;09.01.2020;124015;Avedol, 12,5 mg, tabl.powl., 30 szt;137;1;101;13;K1;W;K-0-07-2-6;;;72222;APTEKA ŚW. STANISŁAWA - JEŻÓW;72222;APTEKA ŚW. STANISŁAWA - JEŻÓW;N;N;N;36657;;;
1237909589;241668237;09.01.2020;131604;Apo-Napro, 500 mg, tabl., 30 szt;148;1;101;13;K1;W;L-0-03-1-2;;;72222;APTEKA ŚW. STANISŁAWA - JEŻÓW;72222;APTEKA ŚW. STANISŁAWA - JEŻÓW;N;N;N;36657;;;
1237909590;241668237;09.01.2020;146763;Atoris, 30 mg, tabl.powl., 30 szt;183;2;101;13;K1;W;P-1-05-2-6;;;72222;APTEKA ŚW. STANISŁAWA - JEŻÓW;72222;APTEKA ŚW. STANISŁAWA - JEŻÓW;N;N;N;36657;;;
1237898239;241665484;09.01.2020;205673;Colchicum Dispert, 0,5 mg, tabl.draż., 20 szt,bl(2x10);79;1;101;13;K1;W;N-0-05-0-3;;;57901;APTEKA SŁONECZKO;57901;APTEKA SŁONECZKO;N;N;N;36657;;;
1237829503;241643461;09.01.2020;231796;Tardyferon,80 mg Fe2+,tabl.o p.uwal,(i.rów),InPh,Hiszp,30szt;118;3;101;13;K1;W;B-3-11-D-1;;;57691;DOZ APTEKA. NOWA.;57691;DOZ APTEKA. NOWA.;N;N;N;36657;;;
1237829630;241643461;09.01.2020;211426;Tardyferon-Fol,tabl.draż.przedł.uwaln,(i.rów)InPh,Rum,30szt;118;1;101;13;K1;W;G-2-08-C-6;;;57691;DOZ APTEKA. NOWA.;57691;DOZ APTEKA. NOWA.;N;N;N;36657;;;
1237829572;241643461;09.01.2020;211426;Tardyferon-Fol,tabl.draż.przedł.uwaln,(i.rów)InPh,Rum,30szt;118;2;101;13;K1;W;G-2-08-C-6;;;57691;DOZ APTEKA. NOWA.;57691;DOZ APTEKA. NOWA.;N;N;N;36657;;;
1237939401;241674670;09.01.2020;71237;Edronax, 4 mg, tabl., 20 szt;120;3;101;13;K1;W;B-5-08-C-5;;;26655;APTEKA Z UŚMIECHEM;26655;APTEKA Z UŚMIECHEM;N;N;N;36657;;;
1237936410;241563248;09.01.2020;77511;Maglek B6, 51 mg jonów Mg2+ + 5 mg,tabl., 50 szt;152;17;101;13;K1;W;L-0-01-0-1;;;100224;"APTEKA ""RODZINNA""";100224;"APTEKA ""RODZINNA""";N;N;N;36657;;;
1237907068;241667684;09.01.2020;53453;Depakine Chrono 500,333mg+145mg, tabl.powl.przed.uw,30szt,bl;465;10;101;13;K1;W;K-0-03-2-7;;;100224;"APTEKA ""RODZINNA""";100224;"APTEKA ""RODZINNA""";N;N;N;36657;;;
1237907939;241667864;09.01.2020;55387;Micardis, 40 mg, tabl., 28 szt;232;2;101;13;K1;W;U-1-02-2-0;;;100224;"APTEKA ""RODZINNA""";100224;"APTEKA ""RODZINNA""";N;N;N;36657;;;
1237907477;241667748;09.01.2020;53679;Depakine Chrono 300, 200mg+87mg,tabl.o p.przedł.uw.,30szt,bl;459;10;101;13;K1;W;J-0-05-3-1;;;100224;"APTEKA ""RODZINNA""";100224;"APTEKA ""RODZINNA""";N;N;N;36657;;;
1237908606;241668059;09.01.2020;134026;Prefaxine,  75 mg, kaps.o przedł.uwaln.,tw., 28 szt,bl;373;2;101;13;K1;W;W-0-01-2-1;;;100224;"APTEKA ""RODZINNA""";100224;"APTEKA ""RODZINNA""";N;N;N;36657;;;
1237819806;241640946;09.01.2020;250612;Melatonina 3 mg, kaps.,(Swanson), 60 szt;81;1;101;13;K1;W;C-2-04-A-5;;;100621;APTEKA DBAM O ZDROWIE;100621;APTEKA DBAM O ZDROWIE;I;N;N;36657;96949;;
1237870502;241657343;09.01.2020;13416;Butapirazol, 50 mg/g, maść, 30 g;201;2;101;13;K1;W;L-0-07-2-5;;;100621;APTEKA DBAM O ZDROWIE;100621;APTEKA DBAM O ZDROWIE;N;N;N;36657;;;
1237861414;241654451;09.01.2020;237363;ONI.SH, żel, do hig.intymnej, dla mężcz., 180 ml;661;1;101;13;K1;W;C-4-04-B-3;;;100621;APTEKA DBAM O ZDROWIE;100621;APTEKA DBAM O ZDROWIE;N;N;N;36657;;;
1237848335;241649756;09.01.2020;111092;Xorimax 500, 500 mg, tabl.draż.,10 szt,blister;317;2;101;13;K1;W;L-1-03-2-3;;;100621;APTEKA DBAM O ZDROWIE;100621;APTEKA DBAM O ZDROWIE;N;N;N;36657;;;
1237858200;241653182;09.01.2020;24304;Kalium Effervescens bezcukrowy,782mgK+/3g,gran.musuj.,20sasz;382;2;101;13;K1;W;I-1-02-0-8;;;100621;APTEKA DBAM O ZDROWIE;100621;APTEKA DBAM O ZDROWIE;N;N;N;36657;;;
1237819795;241640946;09.01.2020;131270;Apap, 500 mg, tabl.powl.,100 szt,butel.;425;2;101;13;K1;W;K-0-05-2-4;;;100621;APTEKA DBAM O ZDROWIE;100621;APTEKA DBAM O ZDROWIE;I;N;N;36657;;;
1237874289;241658725;09.01.2020;136497;Stymen, 10 mg, tabl., 60 szt,bl(4x15);160;4;101;13;K1;W;G-4-10-A-1;;;100621;APTEKA DBAM O ZDROWIE;100621;APTEKA DBAM O ZDROWIE;N;N;N;36657;;;
1237819798;241640946;09.01.2020;25077;Krople walerianowe, (AF), 35 g;109;1;101;13;K1;W;R-2-11-B-5;;;100621;APTEKA DBAM O ZDROWIE;100621;APTEKA DBAM O ZDROWIE;I;N;N;36657;;;
1237936435;241674367;09.01.2020;116646;Kalipoz Prolongatum, 391 mg K+, tabl.o przedł.uw.,60 szt,bl;336;5;101;13;K1;W;K-0-07-2-9;;;100621;APTEKA DBAM O ZDROWIE;100621;APTEKA DBAM O ZDROWIE;N;N;N;36657;;;
1237856578;241652513;09.01.2020;150524;Vitotal dla Kobiet, tabl., 30 szt;221;1;101;13;K1;W;P-1-04-2-3;;;100621;APTEKA DBAM O ZDROWIE;100621;APTEKA DBAM O ZDROWIE;N;N;N;36657;;;
1237819805;241640946;09.01.2020;24205;Olfen Żel, 10 mg/g, żel,  50 g,tuba;274;1;101;13;K1;W;M-0-08-0-8;;;100621;APTEKA DBAM O ZDROWIE;100621;APTEKA DBAM O ZDROWIE;I;N;N;36657;;;
1237875940;241659200;09.01.2020;24805;Dalacin C, 300 mg, kaps., 16 szt;140;5;101;13;K1;W;M-0-02-1-1;;;100621;APTEKA DBAM O ZDROWIE;100621;APTEKA DBAM O ZDROWIE;N;N;N;36657;;;
1237908689;241668080;09.01.2020;241084;Fitolizyna Nefrocaps Forte, kaps., 30 szt;227;2;101;13;K1;W;K-0-04-1-2;;;100621;APTEKA DBAM O ZDROWIE;100621;APTEKA DBAM O ZDROWIE;I;N;N;36657;;;
1237819803;241640946;09.01.2020;155974;Neo-Angin, tabl.do ssania, 36 szt;269;1;101;13;K1;W;L-0-02-2-2;;;100621;APTEKA DBAM O ZDROWIE;100621;APTEKA DBAM O ZDROWIE;I;N;N;36657;;;
1237908690;241668080;09.01.2020;139769;Rowatinex, kaps.miękkie,(i.rów),Delf,Bułg, 30 szt;56;1;101;13;K1;W;T-0-07-2-3;;;100621;APTEKA DBAM O ZDROWIE;100621;APTEKA DBAM O ZDROWIE;I;N;N;36657;;;
1237819797;241640946;09.01.2020;251110;Ibuprom RR, 400 mg, tabl.powl., 48 szt, butel.;235;2;101;13;K1;W;U-0-07-2-5;;;100621;APTEKA DBAM O ZDROWIE;100621;APTEKA DBAM O ZDROWIE;I;N;N;36657;;;
1237819807;241640946;09.01.2020;13663;Thiocodin, 15 mg + 300 mg, tabl., 10 szt,bl(1x10);66;1;101;13;K1;W;J-0-01-0-3;;;100621;APTEKA DBAM O ZDROWIE;100621;APTEKA DBAM O ZDROWIE;I;N;N;36657;;;
1237819799;241640946;09.01.2020;33321;Krople żołądkowe T, (Hasco), 35 g;70;2;101;13;K1;W;Y-1-P-P-4;;;100621;APTEKA DBAM O ZDROWIE;100621;APTEKA DBAM O ZDROWIE;I;N;N;36657;;;
1237819801;241640946;09.01.2020;13158;Linomag, 200 mg/g, maść, 30 g;159;1;101;13;K1;W;J-0-03-2-5;;;100621;APTEKA DBAM O ZDROWIE;100621;APTEKA DBAM O ZDROWIE;I;N;N;36657;;;
1237863540;241655144;09.01.2020;124773;Tantum Verde Forte, 3 mg/ml, aer.d/st.w j.ustn,gardle, 15 ml;122;2;101;13;K1;W;P-1-05-2-8;;;100621;APTEKA DBAM O ZDROWIE;100621;APTEKA DBAM O ZDROWIE;N;N;N;36657;;;
1237884946;241661965;09.01.2020;124773;Tantum Verde Forte, 3 mg/ml, aer.d/st.w j.ustn,gardle, 15 ml;122;6;101;13;K1;W;P-1-05-2-8;;;100621;APTEKA DBAM O ZDROWIE;100621;APTEKA DBAM O ZDROWIE;N;N;N;36657;;;
1237857070;241652679;09.01.2020;146282;Ulgix Wzdęcia, 80 mg, kaps.miękkie,100 szt;250;1;101;13;K1;W;M-0-05-2-3;;;100621;APTEKA DBAM O ZDROWIE;100621;APTEKA DBAM O ZDROWIE;I;N;N;36657;;;
1237841323;241647424;09.01.2020;167227;Xylometazolin Teva (Xylomet.123ratio),1mg/ml,aer.d/nosa,10ml;99;5;101;13;K1;W;U-1-04-0-9;;;100621;APTEKA DBAM O ZDROWIE;100621;APTEKA DBAM O ZDROWIE;N;N;N;36657;;;
1237857068;241652679;09.01.2020;205105;Ibuprom Zatoki, 200 mg + 30 mg, tabl.powl.,24 szt,bl(2x12);201;1;101;13;K1;W;J-0-01-2-4;;;100621;APTEKA DBAM O ZDROWIE;100621;APTEKA DBAM O ZDROWIE;I;N;N;36657;;;
1237819800;241640946;09.01.2020;215333;Krople żołądkowe, (Farmina), 35 g;182;2;101;13;K1;W;R-5-01-B-5;;;100621;APTEKA DBAM O ZDROWIE;100621;APTEKA DBAM O ZDROWIE;I;N;N;36657;;;
1237928661;241672639;09.01.2020;251713;Pluscard, 100 mg+40 mg, tabl., 60 szt;243;1;101;13;K1;W;U-1-06-2-3;;;101008;"APTEKA  ""ŚW. STANISŁAWA  MSZCZONÓW """;101008;"APTEKA  ""ŚW. STANISŁAWA  MSZCZONÓW """;N;N;N;36657;;;
1237928653;241672639;09.01.2020;13194;Fix melisa, (H.L.), 2 g, 30 szt;721;1;101;13;K1;W;E-2-05-R-33;;;101008;"APTEKA  ""ŚW. STANISŁAWA  MSZCZONÓW """;101008;"APTEKA  ""ŚW. STANISŁAWA  MSZCZONÓW """;N;N;N;36657;;;
1237928652;241672639;09.01.2020;12478;Baclofen Polpharma, 10 mg, tabl., 50 szt;67;2;101;13;K1;W;J-0-06-1-9;;;101008;"APTEKA  ""ŚW. STANISŁAWA  MSZCZONÓW """;101008;"APTEKA  ""ŚW. STANISŁAWA  MSZCZONÓW """;N;N;N;36657;;;
1237928656;241672639;09.01.2020;116746;VinSvin, mydełko naturalne, z nanosrebrem, kostka, 100 g;175;1;101;13;K1;W;U-0-08-0-6;;;101008;"APTEKA  ""ŚW. STANISŁAWA  MSZCZONÓW """;101008;"APTEKA  ""ŚW. STANISŁAWA  MSZCZONÓW """;N;N;N;36657;;;
1237896202;241665026;09.01.2020;260220;Febuxostat Krka,120 mg, tabl.powl., 28 szt;241;1;101;13;K1;W;A-3-10-B-4;;;101234;APTEKA DBAM O ZDROWIE;101234;APTEKA DBAM O ZDROWIE;N;N;N;36657;;;
1237899617;241665866;09.01.2020;132095;Flexove 625 mg, 625 mg, tabl., 60 szt,bl(6x10);381;1;101;13;K1;W;U-1-03-1-9;;;101234;APTEKA DBAM O ZDROWIE;101234;APTEKA DBAM O ZDROWIE;N;N;N;36657;;;
1237921415;241671005;09.01.2020;111018;Nootropil 20 %,200 mg/ml, roztw.doustny, 150 ml;573;5;101;13;K1;W;R-5-10-E-3;;;101234;APTEKA DBAM O ZDROWIE;101234;APTEKA DBAM O ZDROWIE;N;N;N;36657;;;
1237792268;241633549;09.01.2020;246094;Balsam Szostakowskiego, Vinilinum, 100 g, tuba;360;1;101;13;K1;W;Q-2-12-E-2;;;101235;APTEKA DBAM O ZDROWIE;101235;APTEKA DBAM O ZDROWIE;I;N;N;36657;;;
1237788303;241631797;09.01.2020;249831;Sylveco Vianek, mlecz.,d/demak.,rewitaliz., 150 ml;185;1;101;13;K1;W;Q-5-07-B-4;;;101235;APTEKA DBAM O ZDROWIE;101235;APTEKA DBAM O ZDROWIE;I;N;N;36657;96949;;
1237792267;241633549;09.01.2020;114615;Strzykawka tuberk.,1ml+igła0,3x13,1szt,Romed;40;1;101;13;K1;W;Y-0-08-A-2;;;101235;APTEKA DBAM O ZDROWIE;101235;APTEKA DBAM O ZDROWIE;I;N;N;36657;;;
1237921192;241670938;09.01.2020;173248;Acnelec, 1 mg/g, żel, 30 g;210;1;101;13;K1;W;I-1-07-1-5;;;101235;APTEKA DBAM O ZDROWIE;101235;APTEKA DBAM O ZDROWIE;N;N;N;36657;;;
1237788302;241631797;09.01.2020;104800;No-Scar Perła Inków,krem,przeciw blizn, 30 ml;279;1;101;13;K1;W;T-0-07-0-5;;;101235;APTEKA DBAM O ZDROWIE;101235;APTEKA DBAM O ZDROWIE;I;N;N;36657;;;
1237897689;241665338;09.01.2020;148359;Vivacor,12,5 mg, tabl., 30 szt,bl(3x10);96;2;101;13;K1;W;P-1-03-1-2;;;101235;APTEKA DBAM O ZDROWIE;101235;APTEKA DBAM O ZDROWIE;N;N;N;36657;;;
1237859512;241653765;09.01.2020;208592;Prevomit, tabl.powl., 28 szt;236;1;101;13;K1;W;B-7-03-B-2;;;101238;APTEKA DBAM O ZDROWIE;101238;APTEKA DBAM O ZDROWIE;N;N;N;36657;;;
1237817083;241640405;09.01.2020;233020;Rutinoscorbin, 25 mg+100 mg, tabl.powl.,150 szt;238;1;101;13;K1;W;M-0-04-0-3;;;101238;APTEKA DBAM O ZDROWIE;101238;APTEKA DBAM O ZDROWIE;I;N;N;36657;;;
1237866743;241656173;09.01.2020;151541;No-Spa Max, 80 mg, tabl.powl., 20 szt;77;1;101;13;K1;W;M-0-06-2-6;;;101238;APTEKA DBAM O ZDROWIE;101238;APTEKA DBAM O ZDROWIE;I;N;N;36657;;;
1237833842;241645037;09.01.2020;140700;Witamina C 1000 mg Cewitan, tabl.mus., 15 szt;94;1;101;13;K1;W;A-8-02-C-1;;;101238;APTEKA DBAM O ZDROWIE;101238;APTEKA DBAM O ZDROWIE;I;N;N;36657;;;
1237730313;241617366;08.01.2020;240379;Jardiance, 10 mg, tabl.powl., 30 szt;216;2;101;13;K1;W;L-0-03-0-5;;;101238;APTEKA DBAM O ZDROWIE;101238;APTEKA DBAM O ZDROWIE;N;N;M;36657;151800;;
1237847958;241649629;09.01.2020;128406;Multi-Gyn Actigel, żel, 50 ml;234;1;101;13;K1;W;I-0-08-2-2;;;101238;APTEKA DBAM O ZDROWIE;101238;APTEKA DBAM O ZDROWIE;N;N;N;36657;;;
1237817085;241640405;09.01.2020;75780;Vit. A+D3 Hasco, 2000 jm+400 jm, kaps.miękkie, 50 szt,bl;192;2;101;13;K1;W;I-0-07-1-1;;;101238;APTEKA DBAM O ZDROWIE;101238;APTEKA DBAM O ZDROWIE;I;N;N;36657;;;
1237936628;241674420;09.01.2020;116646;Kalipoz Prolongatum, 391 mg K+, tabl.o przedł.uw.,60 szt,bl;336;15;101;13;K1;W;K-0-07-2-9;;;101238;APTEKA DBAM O ZDROWIE;101238;APTEKA DBAM O ZDROWIE;N;N;N;36657;;;
1237886098;241662348;09.01.2020;74136;Tiapridal, 100 mg, tabl., 20 szt;193;5;101;13;K1;W;I-0-06-1-6;;;101238;APTEKA DBAM O ZDROWIE;101238;APTEKA DBAM O ZDROWIE;N;N;N;36657;;;
1237866742;241656173;09.01.2020;150610;Excedrin MigraStop, tabl.powl., 20 szt;173;3;101;13;K1;W;P-1-01-1-0;;;101238;APTEKA DBAM O ZDROWIE;101238;APTEKA DBAM O ZDROWIE;I;N;N;36657;;;
1237817081;241640405;09.01.2020;247008;Abrea, 75 mg, tabl.dojelit., 90 szt;237;2;101;13;K1;W;F-0-03-B-6;;;101238;APTEKA DBAM O ZDROWIE;101238;APTEKA DBAM O ZDROWIE;I;N;N;36657;;;
1237873262;241658169;09.01.2020;240772;Prestilol, 5 mg +10 mg, tabl.powl., 30 szt;456;2;101;13;K1;W;B-5-01-B-2;;;101238;APTEKA DBAM O ZDROWIE;101238;APTEKA DBAM O ZDROWIE;N;N;N;36657;;;
1237866739;241656173;09.01.2020;146609;Destresan max, kaps., spokój ducha i ciała, 24 szt;339;1;101;13;K1;W;B-2-09-F-1;;;101238;APTEKA DBAM O ZDROWIE;101238;APTEKA DBAM O ZDROWIE;I;N;N;36657;;;
1237833843;241645037;09.01.2020;231819;Migea, 200 mg, tabl., 4 szt;195;1;101;13;K1;W;P-0-04-1-6;;;101238;APTEKA DBAM O ZDROWIE;101238;APTEKA DBAM O ZDROWIE;I;N;N;36657;;;
1237787726;241631549;09.01.2020;140069;Heel-Hepeel N, tabl., 50 szt;78;1;101;13;K1;W;H-1-04-D-3;;;101275;APTEKA DBAM O ZDROWIE;101275;APTEKA DBAM O ZDROWIE;I;N;N;36657;;;
1237811972;241639428;09.01.2020;137251;Gripex Hot Max(Gripex HotActiv Forte),pr.d/sp.r-r dou, 8sasz;557;1;101;13;K1;W;W-0-03-3-0;;;101275;APTEKA DBAM O ZDROWIE;101275;APTEKA DBAM O ZDROWIE;I;N;N;36657;;;
1237840421;241647167;09.01.2020;233188;Bioaron Witamina D  800 j.m.,krople wyciskane z kaps.,30szt;386;1;101;13;K1;W;U-0-02-2-3;;;101275;APTEKA DBAM O ZDROWIE;101275;APTEKA DBAM O ZDROWIE;I;N;N;36657;;;
1237811970;241639428;09.01.2020;139329;Delmuno 2.5, 2,5mg+2,5mg,tabl.powl., 28 szt;158;4;101;13;K1;W;D-6-04-A-4;;;101275;APTEKA DBAM O ZDROWIE;101275;APTEKA DBAM O ZDROWIE;I;N;N;36657;;;
1237820078;241640993;09.01.2020;49280;Gripex, tabl.powl., 24 szt,bl(2x12);129;1;101;13;K1;W;J-0-01-1-8;;;101275;APTEKA DBAM O ZDROWIE;101275;APTEKA DBAM O ZDROWIE;I;N;N;36657;;;
1237811975;241639428;09.01.2020;140065;Zaranta, 20 mg, tabl.powl., 28 szt,bl(4x7);256;2;101;13;K1;W;N-1-02-2-5;;;101275;APTEKA DBAM O ZDROWIE;101275;APTEKA DBAM O ZDROWIE;I;N;N;36657;;;
1237840419;241647167;09.01.2020;167448;Bebilon 4 z Pronutra Advance(Junior 4 z Pronut+),prosz.,1200g;3416;1;101;13;K1;W;S-10-0-P-14;;;101275;APTEKA DBAM O ZDROWIE;101275;APTEKA DBAM O ZDROWIE;I;N;N;36657;;;
1237820079;241640993;09.01.2020;148373;Max Tran A+D+E (Tran z witaminami A+D+E), kaps., 60 szt;324;1;101;13;K1;W;I-0-01-0-1;;;101275;APTEKA DBAM O ZDROWIE;101275;APTEKA DBAM O ZDROWIE;I;N;N;36657;;;
1237811968;241639428;09.01.2020;154601;Anapran EC, 500 mg, tabl.dojelit., 60 szt;318;2;101;13;K1;W;N-0-05-2-2;;;101275;APTEKA DBAM O ZDROWIE;101275;APTEKA DBAM O ZDROWIE;I;N;N;36657;;;
1237811971;241639428;09.01.2020;244866;Diuresin SR, 1,5mg, tabl.powl.o przedł.uwaln.,60szt,bl(6x10);117;1;101;13;K1;W;P-1-03-2-8;;;101275;APTEKA DBAM O ZDROWIE;101275;APTEKA DBAM O ZDROWIE;I;N;N;36657;;;
1237787728;241631549;09.01.2020;13631;Sylimarol 35 mg, 35 mg, tabl.draż., 60 szt;196;2;101;13;K1;W;K-0-01-2-7;;;101275;APTEKA DBAM O ZDROWIE;101275;APTEKA DBAM O ZDROWIE;I;N;N;36657;;;
1237840420;241647167;09.01.2020;151340;Bepanthen Baby, maść,(Bayer), 100 g;452;1;101;13;K1;W;W-0-01-2-3;;;101275;APTEKA DBAM O ZDROWIE;101275;APTEKA DBAM O ZDROWIE;I;N;N;36657;;;
1237787729;241631549;09.01.2020;13749;Urosept, tabl.draż., 60 szt,bl(4x15);229;1;101;13;K1;W;K-0-07-2-5;;;101275;APTEKA DBAM O ZDROWIE;101275;APTEKA DBAM O ZDROWIE;I;N;N;36657;;;
1237811969;241639428;09.01.2020;108094;Asamax 500, 500 mg, tabl.dojelit.,100 szt;477;2;101;13;K1;W;K-0-05-1-0;;;101275;APTEKA DBAM O ZDROWIE;101275;APTEKA DBAM O ZDROWIE;I;N;N;36657;;;
1237787725;241631549;09.01.2020;29684;Bals Sulphur Żel, żel, 300 g;523;1;101;13;K1;W;B-1-08-F-2;;;101275;APTEKA DBAM O ZDROWIE;101275;APTEKA DBAM O ZDROWIE;I;N;N;36657;;;
